ID;Event;Title;Role;Date;EventName;EventType
14a-075_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.977;Round approved;Task
14a-075_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:38.047;Inform application of board review;Task
14a-075_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.327;Round approved;Task
14a-075_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.597;Reject;Task
14a-075_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 11:49:57.823;Applicant informed;Task
14a-075_0;DL_WFCaseTypeStep|538;Change phase to Abort;suser;2014-04-28 11:50:13.097;Change phase to Abort;Task
14a-078_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-09 13:56:41.843;Fill out application;Task
14a-078_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:08:36.067;Approved - to board;Task
14a-078_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:08:38.613;Change phase to Review;Task
14a-078_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 19:09:56.150;Architect Review;Task
14a-078_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:40:07.407;Review;Task
14a-078_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 10:58:15.443;Review;Task
14a-078_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:13:53.430;Lawyer Review;Task
14a-078_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 10:55:19.087;Register Decision;Task
14a-078_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 10:56:04.063;Change phase to Board meeting;Task
14a-078_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.067;Round ends;Task
14a-078_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.977;Round approved;Task
14a-078_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:38.253;Inform application of board review;Task
14a-078_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.330;Round approved;Task
14a-078_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.597;Reject;Task
14a-078_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:11.730;Applicant informed;Task
14a-078_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 14:13:42.360;Change phase to Abort;Task
14a-080_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-09 15:24:15.480;Fill out application;Task
14a-080_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:09:11.433;Approved - to board;Task
14a-080_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:09:12.977;Change phase to Review;Task
14a-080_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 19:00:02.377;Architect Review;Task
14a-080_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:39:44.220;Review;Task
14a-080_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:12:08.720;Review;Task
14a-080_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:12:47.800;Lawyer Review;Task
14a-080_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 10:56:00.870;Register Decision;Task
14a-080_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 10:57:01.597;Change phase to Board meeting;Task
14a-080_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.067;Round ends;Task
14a-080_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-080_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:38.400;Inform application of board review;Task
14a-080_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.330;Round approved;Task
14a-080_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.600;Reject;Task
14a-080_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:12.067;Applicant informed;Task
14a-080_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 14:13:45.637;Change phase to Abort;Task
14a-083_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-09 17:02:14.670;Fill out application;Task
14a-083_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:10:32.873;Approved - to board;Task
14a-083_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:10:35.163;Change phase to Review;Task
14a-083_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-05 19:10:19.190;Architect Review;Task
14a-083_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-10 12:22:12.340;Review;Task
14a-083_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-10 12:22:30.477;Review;Task
14a-083_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:17:50.637;Review;Task
14a-083_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:12:07.153;Lawyer Review;Task
14a-083_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 10:00:10.087;Register Decision;Task
14a-083_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-27 10:00:13.437;Lawyer Review;Task
14a-083_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 10:01:01.420;Change phase to Board meeting;Task
14a-083_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.070;Round ends;Task
14a-083_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-083_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:38.627;Inform application of board review;Task
14a-083_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.333;Round approved;Task
14a-083_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.600;Reject;Task
14a-083_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-29 09:59:49.477;Applicant informed;Task
14a-083_0;DL_WFCaseTypeStep|538;Change phase to Abort;suser;2014-04-29 10:00:31.540;Change phase to Abort;Task
14a-088_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-09 22:18:37.813;Fill out application;Task
14a-088_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:12:16.640;Approved - to board;Task
14a-088_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:12:18.123;Change phase to Review;Task
14a-088_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 19:02:32.270;Architect Review;Task
14a-088_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:39:21.670;Review;Task
14a-088_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:27:56.397;Review;Task
14a-088_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:11:16.263;Lawyer Review;Task
14a-088_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 10:59:34.530;Register Decision;Task
14a-088_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 11:00:03.980;Change phase to Board meeting;Task
14a-088_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.070;Round ends;Task
14a-088_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-088_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:38.893;Inform application of board review;Task
14a-088_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.333;Round approved;Task
14a-088_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.603;Reject;Task
14a-088_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:12.360;Applicant informed;Task
14a-088_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 14:13:49.063;Change phase to Abort;Task
14a-090_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-10 10:18:38.403;Fill out application;Task
14a-090_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:12:33.627;Approved - to board;Task
14a-090_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:12:35.797;Change phase to Review;Task
14a-090_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 18:56:29.510;Architect Review;Task
14a-090_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:38:59.510;Review;Task
14a-090_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:29:43.313;Review;Task
14a-090_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:10:57.487;Lawyer Review;Task
14a-090_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 10:59:43.827;Register Decision;Task
14a-090_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 11:00:05.763;Change phase to Board meeting;Task
14a-090_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.070;Round ends;Task
14a-090_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-090_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:38.957;Inform application of board review;Task
14a-090_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.337;Round approved;Task
14a-090_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.603;Reject;Task
14a-090_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:12.690;Applicant informed;Task
14a-090_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 14:13:52.550;Change phase to Abort;Task
14a-091_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-10 12:24:42.403;Fill out application;Task
14a-091_0;DL_WFCaseTypeStep|470;Screening reject;ls;2014-02-09 17:30:59.227;Screening reject;Task
14a-091_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.070;Round ends;Task
14a-091_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-14 09:29:47.037;Applicant informed;Task
14a-091_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-14 09:29:55.000;Change phase to Abort;Task
14a-092_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-10 12:47:25.110;Fill out application;Task
14a-092_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:31:22.163;Approved - to board;Task
14a-092_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:31:23.790;Change phase to Review;Task
14a-092_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 18:55:46.507;Architect Review;Task
14a-092_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:38:38.067;Review;Task
14a-092_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:41:54.077;Review;Task
14a-092_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:10:22.090;Lawyer Review;Task
14a-092_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 11:12:16.833;Register Decision;Task
14a-092_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 11:13:03.197;Change phase to Board meeting;Task
14a-092_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.070;Round ends;Task
14a-092_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-092_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:39.153;Inform application of board review;Task
14a-092_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.337;Round approved;Task
14a-092_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.603;Reject;Task
14a-092_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:13.033;Applicant informed;Task
14a-092_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 14:13:56.017;Change phase to Abort;Task
14a-094_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-10 14:14:18.807;Fill out application;Task
14a-094_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:31:38.190;Approved - to board;Task
14a-094_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:31:40.330;Change phase to Review;Task
14a-094_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-13 01:35:12.100;Lawyer Review;Task
14a-094_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-13 09:10:59.977;Review;Task
14a-094_0;DL_WFCaseTypeStep|473;Review;br;2014-03-17 23:31:33.693;Review;Task
14a-094_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-23 21:59:15.013;Architect Review;Task
14a-094_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 12:31:07.613;Register Decision;Task
14a-094_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 12:32:13.433;Change phase to Board meeting;Task
14a-094_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.073;Round ends;Task
14a-094_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-094_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:39.230;Inform application of board review;Task
14a-094_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.337;Round approved;Task
14a-094_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.607;Reject;Task
14a-094_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 11:49:58.117;Applicant informed;Task
14a-094_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 11:50:18.907;Change phase to Abort;Task
14a-095_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-10 14:17:36.570;Fill out application;Task
14a-095_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:31:49.850;Approved - to board;Task
14a-095_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:31:52.313;Change phase to Review;Task
14a-095_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 18:51:36.600;Architect Review;Task
14a-095_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:38:12.510;Review;Task
14a-095_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:45:54.000;Review;Task
14a-095_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:07:48.667;Lawyer Review;Task
14a-095_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 10:44:47.020;Register Decision;Task
14a-095_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 10:45:03.843;Change phase to Board meeting;Task
14a-095_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 11:12:34.233;Register Decision;Task
14a-095_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 11:13:03.940;Change phase to Board meeting;Task
14a-095_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.073;Round ends;Task
14a-095_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.980;Round approved;Task
14a-095_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:39.293;Inform application of board review;Task
14a-095_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.337;Round approved;Task
14a-095_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.607;Reject;Task
14a-095_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:13.363;Applicant informed;Task
14a-095_0;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-04-28 14:13:59.480;Change phase to Abort;Task
14a-096_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-10 14:56:56.983;Fill out application;Task
14a-096_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:32:01.593;Approved - to board;Task
14a-096_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:32:03.087;Change phase to Review;Task
14a-096_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 18:50:30.717;Architect Review;Task
14a-096_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:32:22.763;Review;Task
14a-096_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:50:25.610;Review;Task
14a-096_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:09:19.323;Lawyer Review;Task
14a-096_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-03-27 10:37:36.630;Fill out application;Task
14a-096_1;DL_WFCaseTypeStep|470;Screening reject;ls;2014-03-27 10:37:57.030;Screening reject;Task
14a-096_1;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-03-27 10:38:04.697;Applicant informed;Task
14a-096_1;DL_WFCaseTypeStep|538;Change phase to Abort;ANONYMOUS LOGON;2014-03-27 10:38:07.967;Change phase to Abort;Task
14a-096_2;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-04-03 12:12:50.667;Fill out application;Task
14a-096_2;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-04-03 12:13:33.510;Approved - to board;Task
14a-096_2;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-04-03 12:13:35.123;Change phase to Review;Task
14a-096_2;DL_WFCaseTypeStep|475;Register Decision;ls;2014-04-03 12:14:32.070;Register Decision;Task
14a-096_2;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-04-03 12:15:03.040;Change phase to Board meeting;Task
14a-096_2;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-03 12:15:09.263;Inform application of board review;Task
14a-096_2;DL_WFCaseTypeStep|544;Screen application;ls;2014-04-03 12:18:22.613;Screen application;Task
14a-096_2;DL_WFCaseTypeStep|545;Execute pre-decision;ls;2014-04-03 12:18:24.580;Execute pre-decision;Task
14a-096_2;DL_WFCaseTypeStep|477;Reject;Automatic;2014-04-03 12:18:24.580;Reject;Task
14a-096_2;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-03 12:19:12.600;Applicant informed;Task
14a-096_2;DL_WFCaseTypeStep|538;Change phase to Abort;ls;2014-04-03 12:19:16.137;Change phase to Abort;Task
14a-096_2;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2014-04-08 11:21:14.073;Change phase to Abort;Task
14a-096_2;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2014-04-08 11:25:08.223;Change phase to Abort;Task
14a-096_2;DL_WFCaseTypeStep|538;Change phase to Abort;administrator;2014-04-08 11:25:14.553;Change phase to Abort;Task
14a-098_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-12 00:54:49.383;Fill out application;Task
14a-098_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:32:34.703;Approved - to board;Task
14a-098_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:32:36.860;Change phase to Review;Task
14a-098_0;DL_WFCaseTypeStep|472;Architect Review;mp;2014-03-17 12:28:08.263;Architect Review;Task
14a-098_0;DL_WFCaseTypeStep|474;Review;bry;2014-03-18 13:31:58.313;Review;Task
14a-098_0;DL_WFCaseTypeStep|473;Review;br;2014-03-23 11:56:38.557;Review;Task
14a-098_0;DL_WFCaseTypeStep|471;Lawyer Review;cbc;2014-03-25 22:04:41.203;Lawyer Review;Task
14a-098_0;DL_WFCaseTypeStep|475;Register Decision;ls;2014-03-27 11:00:14.743;Register Decision;Task
14a-098_0;DL_WFCaseTypeStep|519;Change phase to Board meeting;suser;2014-03-27 11:01:05.167;Change phase to Board meeting;Task
14a-098_0;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.073;Round ends;Task
14a-098_0;DL_WFCaseTypeStep|485;Round approved;ANONYMOUS LOGON;2014-04-15 14:50:49.983;Round approved;Task
14a-098_0;DL_WFCaseTypeStep|539;Inform application of board review;ls;2014-04-16 10:36:39.430;Inform application of board review;Task
14a-098_0;DL_WFCaseTypeStep|485;Round approved;administrator;2014-04-16 19:25:05.340;Round approved;Task
14a-098_0;DL_WFCaseTypeStep|477;Reject;administrator;2014-04-16 19:25:05.610;Reject;Task
14a-098_0;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-28 14:13:13.973;Applicant informed;Task
14a-098_0;DL_WFCaseTypeStep|538;Change phase to Abort;suser;2014-04-28 14:14:05.607;Change phase to Abort;Task
14a-099_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-12 13:47:45.890;Fill out application;Task
14a-099_0;DL_WFCaseTypeStep|470;Screening reject;ls;2014-02-05 16:29:55.820;Screening reject;Task
14a-099_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-11 13:36:52.207;Approved - to board;Task
14a-099_0;DL_WFCaseTypeStep|518;Change phase to Review;ls;2014-02-11 13:36:56.260;Change phase to Review;Task
14a-099_1;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-02-11 13:38:16.587;Fill out application;Task
14a-099_1;DL_WFCaseTypeStep|470;Screening reject;ls;2014-02-11 14:16:29.663;Screening reject;Task
14a-099_1;DL_WFCaseTypeStep|510;Round ends;suser;2014-04-09 03:00:05.260;Round ends;Task
14a-099_1;DL_WFCaseTypeStep|486;Applicant informed;ls;2014-04-10 17:04:33.880;Applicant informed;Task
14a-099_1;DL_WFCaseTypeStep|538;Change phase to Abort;ls;2014-04-10 17:04:38.167;Change phase to Abort;Task
14a-101_0;DL_WFCaseTypeStep|497;Fill out application;Ansøger;2014-01-12 18:12:56.393;Fill out application;Task
14a-101_0;DL_WFCaseTypeStep|469;Approved - to board;ls;2014-02-09 17:29:40.663;Approved - to board;Task
14a-101_0;DL_WFCaseTypeStep|518;Change phase to Review;ANONYMOUS LOGON;2014-02-09 17:29:43.023;Change phase to Review;Task
